country	WNV_17_Yuma_AZ_08272018_2018.6534	32.734281	-114.694832
country	WNV_20_Yuma_AZ_08132018_2018.6151	32.729612	-114.63698
country	WNV_49808_9108_Ce_NV_07162018_2018.5384	36.10206	-115.02
country	WNV_52751_9764_Cq_NV_08162018_2018.6233	36.13526	-115.284
country	WNV_77366_11357_Cs_NV_05302019_2019.4096	35.97025	-114.822
country	WNV_78319_11627_Cq_NV_06052019_2019.426	36.16663	-115.086
country	WNV_78325_11622_Cq_NV_06052019_2019.426	36.16518	-115.107414
country	WNV_80719_12016_Cq_NV_060242019_2019.4781	36.23468	-115.19172
country	WNV_81857_12174_Cq_NV_07012019_2019.4973	36.09923	-115.26091
country	WNV_82669_12413_Cq_NV_070102019_2019.4973	36.24090188	-115.2525427
country	WNV_83189_12364_Cq_NV_07092019_2019.5192	36.17177398	-115.2098181
country	WNV_83204_12442_Cq_NV_07092019_2019.5192	36.19560748	-115.2641943
country	WNV_83216_12406_Cq_NV_070112019_2019.5247	36.0102	-115.0683
country	WNV_83237_12454_Ct_NV_070152019_2019.5356	36.62073	-114.48354
country	WNV_83240_12450_Ct_NV_070152019_2019.5356	36.54392	-114.44225
country	WNV_83253_12482_Cq_NV_070162019_2019.5384	36.039901	-115.099999
country	WNV_83688_12544_Cq_NV_070172019_2019.5411	36.22567632	-115.2414795
country	WNV_83689_12551_Cq_NV_070172019_2019.5411	36.17827363	-115.1866141
country	WNV_84352_12613_Cq_NV_070232019_2019.5575	36.102886	-115.025809
country	WNV_84777_12761_Cq_NV_070252019_2019.563	36.172872	-115.076721
country	WNV_84784_12766_Cq_NV_070252019_2019.563	36.195336	-115.195446
country	WNV_85426_12853_Ct_NV_070292019_2019.574	36.800432	-114.06639
country	WNV_85457_12823_Cq_NV_070292019_2019.574	36.0416	-115.0828
country	WNV_85850_12920_Cq_NV_08012019_2019.5822	36.17258	-115.18782
country	WNV_86652_12981_Cq_NV_08012019_2019.5822	36.0539	-115.1
country	WNV_86926_13029_Cq_NV_08062019_2019.5959	36.27165127	-115.2802865
country	WNV_86935_13064_Cq_NV_08082019_2019.6014	36.2017074	-115.3081997
country	WNV_86945_13052_Cq_NV_08082019_2019.6014	36.17069883	-115.2105621
country	WNV_87659_13217_Cq_NV_080132019_2019.6151	36.258415	-115.211198
country	WNV_88273_13287_Cq_NV_080192019_2019.6315	36.305438	-115.226874
country	WNV_CoconinoCrow1_CoconinoCounty_AZ_09202019_2019.7192	35.20962	-111.65049
country	WNV_CoconinoCrow2_CoconinoCounty_AZ_09162019_2019.7082	35.2155	-111.64228
country	WNV_Raven_McPhearsonPark_CoconinoCounty_AZ_09162020_2019.7082	35.21365	-111.66456
country	WNVSLE_82382_12345_Cq_NV_07082019_2019.5164	36.29291743	-115.2963411
country	WNVSLE_82695_12417_Ct_NV_070112019_2019.5247	36.21015	-115.17362
country	WNVSLE_82700_12419_Cs_NV_070112019_2019.5247	36.20371	-115.14085
country	WNVSLE_83681_12573_Cq_NV_070172019_2019.5411	36.14828	-115.310516
country	WNVSLE_84408_12666_Cq_NV_070232019_2019.5575	36.19331099	-115.2876467
country	WNVSLE_84788_12769_Cq_NV_070252019_2019.563	36.180372	-115.197529
country	WNVSLE_84800_12778_Cq_NV_070252019_2019.563	36.096781	-115.268159
country	AF196835_Pc_NY_1999.71	40.7656	-73.96
country	AF202541_Hs_NY_1999.66	42.7561	-75.82
country	AF260967_Ec_NY_1999.5	40.7656	-73.96
country	AF404753_Cb_MD_2000.5	39.425	-76.78
country	AF404754_Cp_NJ_2000.5	40.9453	-74.07
country	AF404755_Bu_NY_2000.5	43.4604	-76.24
country	AF404756_Cb_NY_2000.5	41.156	-73.99
country	AF533540_Hs_NY_2001.71	40.6667	-73.56
country	AY289214_Hs_TX_2002.62	30.0727	-94.11
country	AY646354_Hs_NY_2002.5	42.7561	-75.82
country	AY712945_Zm_TX_2003.5	29.7427	-95.31
country	AY712946_Cc_TX_2003.5	29.7427	-95.31
country	AY712947_Cc_TX_2003.5	29.7427	-95.31
country	AY712948_Cq_TX_2003.5	29.7427	-95.31
country	AY795965_Hs_MI_2002.5	43.7389	-84.63
country	DQ005530_Hs_UT_2003.5	39.497	-111.55
country	DQ080051_Ct_AZ_2003.5	31.7487	-110.02
country	DQ080052_Ct_AZ_2003.5	33.3813	-112.57
country	DQ080053_Ct_AZ_2003.5	35.6053	-109.46
country	DQ080054_Cq_CA_2003.5	34.4834	-118.08
country	DQ080055_Ct_CA_2003.5	32.9392	-114.9
country	DQ080056_Ct_CA_2003.5	32.9392	-114.9
country	DQ080057_Cb_CA_2003.5	34.1291	-118.05
country	DQ080058_Cb_CA_2003.5	34.1291	-118.05
country	DQ080059_Pn_CA_2003.5	38.5795	-121.49
country	DQ080060_Cc_BCNM_2004.5	30.2977	-114.94
country	DQ080061_Ccs_LA_2004.5	29.9366	-91.87
country	DQ080062_Cx_LA_2002.5	29.9366	-91.87
country	DQ080063_Cl_BCNM_2003.5	30.2977	-114.94
country	DQ080064_Fa_BCNM_2003.5	30.2977	-114.94
country	DQ080065_Qq_BCNM_2003.5	30.2977	-114.94
country	DQ080066_Px_BCNM_2003.5	30.2977	-114.94
country	DQ080067_Bvs_BCNM_2003.5	30.2977	-114.94
country	DQ080068_Ah_BCNM_2003.5	30.2977	-114.94
country	DQ080069_Ec_TAMM_2003.5	24.9314	-98.64
country	DQ080070_Qq_SONM_2003.5	29.3524	-111.68
country	DQ080071_Ec_FL_2002.5	28.6964	-82
country	DQ080072_Dc_FL_2001.5	26.6941	-80.04
country	DQ164186_Cb_NY_2002.5	40.7391	-73.79
country	DQ164187_Cb_NY_2002.5	42.1934	-75.88
country	DQ164188_Cb_NY_2003.5	41.1279	-73.79
country	DQ164189_Cb_NY_2003.5	42.5451	-73.94
country	DQ164190_Cb_NY_2003.5	40.953	-72.64
country	DQ164191_Cb_NY_2003.5	42.2326	-79.52
country	DQ164192_Cb_NY_2003.5	41.156	-73.99
country	DQ164193_Cb_NY_2002.5	44.8543	-73.66
country	DQ164194_Cb_NY_2001.5	40.953	-72.64
country	DQ164195_Cx_NY_2002.5	40.6667	-73.56
country	DQ164196_Hs_GA_2002.5	32.6808	-83.25
country	DQ164197_Hs_GA_2002.5	32.6808	-83.25
country	DQ164198_Hs_TX_2002.5	31.1697	-100.08
country	DQ164199_Hs_TX_2003.5	31.1697	-100.08
country	DQ164200_Hs_IN_2002.5	39.7709	-86.44
country	DQ164201_Hs_AZ_2004.5	34.1698	-111.93
country	DQ164202_Hs_OH_2002.5	40.1937	-82.67
country	DQ164203_Ph_CO_2003.5	38.9962	-105.55
country	DQ164204_Bj_CO_2003.5	38.9962	-105.55
country	DQ164205_Hs_TX_2002.5	31.1697	-100.08
country	DQ164206_Cc_TX_2004.5	29.7731	-95.31
country	DQ176637_Qq_TX_2002.5	34.4489	-100.69
country	DQ431693_Hs_TX_2003.6	35.0767	-102.05
country	DQ431694_Hs_TX_2003.62	34.6538	-102.75
country	DQ431695_Hs_IL_2003.5	42.0783	-87.82
country	DQ431696_Hs_WI_2003.7	43.0386	-87.91
country	DQ431697_Hs_FL_2003.56	27.9826	-82.34
country	DQ431698_Hs_FL_2003.65	27.9826	-82.34
country	DQ431699_Hs_FL_2003.73	27.9826	-82.34
country	DQ431700_Hs_CA_2004.5	37.7817	-122.46
country	DQ431701_Hs_CO_2004.53	39.0723	-108.54
country	DQ431702_Hs_CO_2004.57	39.0723	-108.54
country	DQ431703_Hs_CO_2004.57	39.0723	-108.54
country	DQ431704_Hs_CO_2004.57	39.0723	-108.54
country	DQ431705_Hs_SD_2004.52	44.0731	-103.21
country	DQ431706_Hs_NM_2004.57	35.1995	-106.64
country	DQ431707_Hs_NM_2004.58	35.1995	-106.64
country	DQ431708_Hs_CA_2004.54	32.7253	-117.17
country	DQ431709_Hs_CA_2004.54	34.0578	-117.67
country	DQ431710_Hs_CA_2004.58	33.9421	-117.95
country	DQ431711_Hs_AZ_2004.5	33.4052	-111.93
country	DQ431712_Hs_AZ_2004.57	33.4052	-111.93
country	DQ666448_Hs_AZ_2004.5	34.1698	-111.93
country	DQ666449_Hs_TX_2005.5	31.1697	-100.08
country	DQ666450_Hs_TX_2005.5	31.1697	-100.08
country	DQ666451_Hs_AZ_2005.5	34.1698	-111.93
country	DQ666452_Hs_SD_2005.5	44.216	-100.25
country	DQ983578_Cn_FL_2003.5	27.6393	-80.68
country	FJ151394_Cb_NY_1999.5	40.7661	-73.99
country	GQ507468_Hs_TX_2005.59	31.8156	-106.56
country	GQ507469_Hs_NM_2005.67	32.2825	-106.74
country	GQ507470_Hs_TX_2006.66	31.784	-106.5
country	GQ507471_Hs_TX_2007.48	31.8385	-106.53
country	GQ507472_Hs_CA_2003.53	33.8143	-117.83
country	GQ507473_Hs_CA_2004.56	34.2243	-118.44
country	GQ507474_Hs_CA_2004.66	34.1353	-117.15
country	GQ507475_Hs_CA_2004.49	34.036	-117.02
country	GQ507476_Hs_CA_2005.57	33.9508	-117.73
country	GQ507477_Hs_CA_2005.58	33.8491	-118.15
country	GQ507478_Hs_CA_2005.65	33.8404	-118.08
country	GQ507479_Hs_AZ_2005.69	32.312	-111.21
country	GQ507480_Hs_CA_2005.76	33.949	-118.2
country	GQ507481_Hs_NE_2006.64	41.2628	-96.12
country	GQ507482_Hs_AZ_2006.67	32.2436	-110.92
country	GQ507483_Hs_CA_2007.59	34.0976	-117.91
country	GQ507484_Hs_CA_2007.63	34.2368	-118.52
country	KF704147.1_Cq_AZ_2010.6	33.538652	-112.185987
country	KF704153.1_Cq_AZ_2010.58	33.352826	-111.789027
country	KF704158.1_Cq_AZ_2010.58	33.352826	-111.789027
country	KR348915.1_Ct_CA_2011.66	37.975	-121.58
country	KR348916.1_Ct_CA_2008.63	37.9986	-121.68
country	KR348917.1_Ct_CA_2008.37	38.0108	-121.8
country	KR348918.1_Cp_CA_2011.9	38.0092	-122.04
country	KR348919.1_Ct_CA_2009.58	38.0014	-121.62
country	KR348920.1_Ct_CA_2009.18	38.0108	-121.8
country	KR348921.1_Cp_CA_2009.18	38.011	-121.8
country	KR348922.1_Ct_CA_2009.63	37.8944	-121.59
country	KR348923.1_Ct_CA_2003.63	33.2819	-115.58
country	KR348924.1_Ct_CA_2003.63	33.1781	-115.61
country	KR348925.1_Ct_CA_2003.63	33.1781	-115.61
country	KR348926.1_Ct_CA_2008.93	33.5402	-116.01
country	KR348927.1_Ct_CA_2003.7	33.2819	-115.58
country	KR348928.1_Ct_CA_2007.77	33.54	-116.08
country	KR348929.1_Ct_CA_2008.77	33.5254	-115.99
country	KR348930.1_Ct_CA_2009.02	33.526	-116.08
country	KR348931.1_Ct_CA_2009.02	33.54	-116.08
country	KR348932.1_Ct_CA_2007.72	33.5389	-116.13
country	KR348933.1_Ct_CA_2008.19	33.5692	-116.08
country	KR348934.1_Ct_CA_2007.72	33.5252	-116.1
country	KR348935.1_Ct_CA_2005.41	33.5112	-115.93
country	KR348936.1_Cq_CA_2008.74	33.8055	-116.5
country	KR348937.1_Ct_CA_2010.6	33.54	-116.08
country	KR348938.1_Ct_CA_2011.13	33.5255	-115.96
country	KR348939.1_Ct_CA_2005.47	33.5691	-116.06
country	KR348940.1_Ct_CA_2010.6	33.5401	-116.06
country	KR348941.1_Ct_CA_2011.66	33.5322	-116.03
country	KR348942.1_Ct_CA_2011.66	33.5291	-116.04
country	KR348943.1_Ct_CA_2004.29	33.5112	-115.93
country	KR348944.1_Ct_CA_2010.7	33.4594	-116.09
country	KR348945.1_Ct_CA_2004.29	33.5112	-115.93
country	KR348946.1_Cq_CA_2008.56	34.1894	-118.47
country	KR348947.1_Cq_CA_2007.72	34.1856	-118.49
country	KR348948.1_Cq_CA_2004.63	33.6775	-116.3
country	KR348949.1_Cq_CA_2004.65	33.7025	-116.37
country	KR348950.1_Cq_CA_2008.39	33.9497	-118.1
country	KR348951.1_Cq_CA_2004.38	33.8989	-118.02
country	KR348952.1_Cq_CA_2007.8	34.19	-118.49
country	KR348953.1_Cq_CA_2008.74	34.1375	-118.28
country	KR348954.1_Cq_CA_2010.85	34.4	-118.48
country	KR348955.1_Cq_CA_2007.36	34.1572	-118.47
country	KR348956.1_Cq_CA_2010.94	34.1856	-118.49
country	KR348957.1_Cq_CA_2010.94	34.1931	-118.57
country	KR348958.1_Cq_CA_2011.11	34.1742	-118.5
country	KR348959.1_Cq_CA_2011.11	34.1728	-118.49
country	KR348960.1_Cq_CA_2011.11	34.1856	-118.49
country	KR348961.1_Cq_CA_2011.11	34.186	-118.49
country	KR348962.1_Cq_CA_2011.11	34.19	-118.49
country	KR348963.1_Cs_CA_2011.11	34.1856	-118.49
country	KR348964.1_Cq_CA_2011.82	34.1633	-118.63
country	KR348965.1_Cq_CA_2011.82	34.2392	-118.63
country	KR348966.1_Cq_CA_2011.82	34.4534	-118.62
country	KR348967.1_Cq_CA_2011.88	34.1167	-118.11
country	KR348968.1_Cq_CA_2008.56	34.005	-117.81
country	KR348969.1_Cs_CA_2011.48	33.9533	-118.15
country	KR348970.1_Cq_CA_2008.56	33.98	-117.86
country	KR348971.1_Cs_CA_2011.5	34.0313	-117.82
country	KR348972.1_Cq_CA_2011.43	33.8417	-118.06
country	KR348973.1_Cq_CA_2011.43	33.8686	-118.03
country	KR348974.1_Cs_CA_2004.19	34.03	-118.05
country	KR348975.1_Cq_CA_2004.19	33.8533	-118.1
country	KR348976.1_Ct_CA_2011.55	37.3494	-118.37
country	KR348977.1_Ct_CA_2011.62	37.3494	-118.37
country	KR348978.1_Cq_CA_2008.49	35.3486	-119.04
country	KR348979.1_Cq_CA_2004.53	35.4356	-119.13
country	KR348980.1_Ct_CA_2011.02	35.1364	-118.94
country	KR348981.1_Ct_CA_2011.02	35.1364	-119.1
country	KR348982.1_Ct_CA_2011.02	35.2758	-119.1
country	KR348983.1_Cq_CA_2011.02	35.5022	-119.25
country	KR348984.1_Cq_CA_2011.02	35.5936	-119.35
country	KR348985.1_Ct_CA_2007.62	35.2939	-118.94
country	KR348986.1_Ct_CA_2007.62	35.1664	-118.82
country	KR348987.1_Ct_CA_2008.78	35.2939	-118.94
country	KR348988.1_Cq_CA_2008.94	35.3597	-119.02
country	KR348989.1_Ct_CA_2007.86	35.2525	-119.24
country	KR348990.1_Cq_CA_2007.7	35.502	-119.25
country	KR348991.1_Cq_CA_2007.7	35.3783	-119.04
country	KR348992.1_Cq_CA_2006.73	35.3797	-119.11
country	KR348993.1_Ct_CA_2011.55	34.8333	-114.6
country	KR348994.1_Cp_CA_2005.65	38.4891	-121.39
country	KR348995.1_Ct_CA_2005.64	38.3428	-121.51
country	KR348996.1_Ct_CA_2004.61	38.4432	-121.5
country	KR348997.1_Cp_CA_2005.49	38.5835	-121.37
country	KR348998.1_Cp_CA_2008.49	38.5035	-121.5
country	KR348999.1_Cp_CA_2005.55	38.6708	-121.31
country	KR349000.1_Ct_CA_2008.57	38.2861	-121.59
country	KR349001.1_Cp_CA_2011.02	38.4491	-121.37
country	KR349002.1_Ct_CA_2011.02	38.4598	-121.36
country	KR349003.1_Ct_CA_2011.02	38.4672	-121.45
country	KR349004.1_Cp_CA_2011.02	38.4672	-121.45
country	KR349005.1_Cp_CA_2011.02	38.4601	-121.39
country	KR349006.1_Cp_CA_2011.02	38.4318	-121.44
country	KR349007.1_Ct_CA_2005.54	38.4603	-121.75
country	KR349008.1_Ct_CA_2005.54	38.5717	-121.73
country	KR349009.1_Ct_CA_2005.54	38.5197	-121.76
country	KR349010.1_Ct_CA_2005.57	38.3428	-121.51
country	KR349011.1_Cp_CA_2005.57	38.7139	-121.28
country	KR349012.1_Cp_CA_2005.57	38.7139	-121.28
country	KR349013.1_Ct_CA_2007.73	38.3849	-121.22
country	KR349014.1_Ct_CA_2008.65	38.6597	-121.73
country	KR349015.1_Ct_CA_2004.86	38.4432	-121.5
country	KR349016.1_Ct_CA_2004.62	38.6944	-122.05
country	KR349017.1_Cp_CA_2007.56	40.5034	-122.32
country	KR349018.1_Cp_CA_2007.57	40.4815	-122.35
country	KR349019.1_Cp_CA_2009.65	40.5019	-122.33
country	KR349020.1_Ct_CA_2011.11	40.4162	-122.24
country	KR349021.1_Ct_CA_2011.02	38.4318	-121.44
country	KR349022.1_Cq_CA_2011.11	34.1856	-118.49
country	KR349023.1_Ct_CA_2004.62	38.6428	-121.98
country	KR349024.1_Ct_CA_2003.63	33.2819	-115.58
country	KR349025.1_Ct_CA_2007.56	40.5033	-122.32
country	KR349026.1_Ct_CA_2011.7	39.1172	-121.76
country	KY216149.1_Cp_NY_2012.47	40.729821	-73.210393
country	KY216150.1_Cp_NY_2012.53	40.729821	-73.210393
country	KY216151.1_Cp_NY_2012.54	40.868154	-73.425676
country	KY216152.1_Cp_NY_2012.54	40.868154	-73.425676
country	KY216153.1_Cp_NY_2012.57	40.729821	-73.210393
country	KY216154.1_Cp_NY_2012.57	40.729821	-73.210393
country	KY216155.1_Cp_NY_2012.60	40.868154	-73.425676
country	KY229069.1_Cp_NY_2012.60	40.868154	-73.425676
country	KY229070.1_Cp_NY_2012.61	40.729821	-73.210393
country	KY229071.1_Cp_NY_2012.60	40.729821	-73.210393
country	KY229072.1_Cp_NY_2012.62	40.868154	-73.425676
country	KY229073.1_Cp_NY_2012.64	40.868154	-73.425676
country	KY229074.1_Cp_NY_2012.64	40.868154	-73.425676
country	WNV_1091790_Ct_MT_08.29.18_2018.660274	47.2709	-111.7009
country	WNV_1169648_Cp_UT_072517_2017.566051	40.723944	-111.822871
country	WNV_1169713_Cp_UT_073117_2017.582478	40.725185	-111.855189
country	WNV_1169744_Cp_UT_073117_2017.582478	40.740684	-111.928578
country	WNV_1169794_Cp_UT_080717_2017.601643	40.771126	-111.947827
country	WNV_1169823_Cp_UT_080717_2017.601643	40.769137	-111.964304
country	WNV_1169857_Ct_UT_081417_2017.620808	40.769137	-111.964304
country	WNV_1169922_Cp_UT_081617_2017.626283	40.743352	-111.988891
country	WNV_1169929_Cp_UT_082117_2017.639973	40.710903	-111.87179
country	WNV_1169936_Cp_UT_082117_2017.639973	40.714735	-111.887786
country	WNV_1169941_Ct_UT_082117_2017.639973	40.61739	-111.941626
country	WNV_1169952_Cp_UT_082117_2017.639973	40.720768	-111.887299
country	WNV_1191624_Ct_UT_071117_2017.527721	41.6147	-112.1266
country	WNV_1193718_Ct_UT_071917_2017.549624	40.610313	-111.923232
country	WNV_1193730_Cp_UT_071917_2017.549624	40.718835	-111.888269
